TransactionID,CustomerID,ProductID,Updated_Transaction_date,Quantity,PricePerUnit,TotalAmount,PaymentMethod,RegionID,Discount,TransactionStatus,ShippingAddress,ShippingCost,RefundedAmount,Updated_shipping_date,Updated_delivery_date,CreatedAt,UpdatedAt,ProductRating,LoyaltyPointsEarned,GiftCardUsed,GiftCardAmount,TransactionType,TransactionType
Txn_6954,Cust_1116,Prod_25,23-10-2024,8,7.03,56.24,Debit Card,1,5,Failed,"984 Martinez Spur East Matthew, GA 70052",9.11,86.64,23-10-2024,23-10-2024,26-08-2024,28-01-2024,3,50,FALSE,25.37,Other,
Txn_6955,Cust_3651,Prod_35,23-10-2024,5,50.53,276.63,Other,1,5,,"49452 Brown Mews Suite 678 Davidsonport, PW 15100",7.45,89.55,15-10-2024,22-09-2024,14-07-2024,14-02-2024,1.9,18,TRUE,20.13,Online,Online
Txn_6956,Cust_6322,Prod_41,29-01-2024,5,50.53,276.63,Online Payment,2,7.53,Pending,"62302 Angela Parkway Apt. 497 Reynoldshaven, FM 88605",14.56,74.45,23-10-2024,07-07-2024,29-06-2024,06-01-2024,3,50,FALSE,46.66,Other,
Txn_6957,Cust_2951,Prod_48,23-10-2024,5,37.61,276.63,Online Payment,1,7.53,,"PSC 7046, Box 7000 APO AA 63389",7.45,49.88,23-10-2024,01-01-2024,22-08-2024,01-07-2024,4.1,78,FALSE,25.37,In-Store,In-Store
Txn_6958,Cust_6578,Prod_15,23-10-2024,3,50.53,276.63,Credit Card,2,7.53,Pending,"9904 Duncan Ridges New Jacob, SD 01543",6.91,49.88,23-10-2024,23-10-2024,07-09-2024,09-10-2024,4.4,94,TRUE,30.98,In-Store,In-Store
Txn_6959,Cust_9690,Prod_17,23-10-2024,5,31.64,276.63,Credit Card,2,7.53,Pending,"35279 John Fall Michaelbury, MS 57838",14.37,49.88,23-10-2024,30-07-2024,16-03-2024,14-01-2024,3,67,TRUE,49.93,In-Store,In-Store
Txn_6960,Cust_1987,Prod_30,23-10-2024,2,41.63,83.26,Debit Card,1,18.06,Completed,USS Mckenzie FPO AE 44925,7.45,49.88,22-06-2024,23-10-2024,10-07-2024,16-03-2024,3,50,FALSE,32.52,In-Store,In-Store
Txn_6961,Cust_9903,Prod_12,11-05-2024,5,50.53,276.63,Cash,1,2.17,Failed,"30140 Kimberly Mountains Apt. 976 North Sarahstad, ND 20800",12.86,10.16,23-10-2024,15-02-2024,31-03-2024,06-05-2024,2.5,50,TRUE,22.52,Other,
Txn_6962,Cust_8518,Prod_20,06-05-2024,3,50.53,276.63,Credit Card,3,5,Completed,"629 Lynn Street Yuside, LA 01070",7.45,13.82,30-07-2024,23-10-2024,30-08-2024,19-03-2024,3,50,TRUE,4.49,Other,
Txn_6963,Cust_1846,Prod_29,23-10-2024,7,61.67,431.69,Cash,1,7.53,Pending,"9722 Jordan Divide Suite 883 North Gina, PR 38637",4.63,49.88,31-01-2024,23-10-2024,07-08-2024,25-07-2024,2.1,52,FALSE,25.37,In-Store,In-Store
Txn_6964,Cust_7301,Prod_23,10-09-2024,4,11.27,45.08,Other,3,0.76,Pending,"498 Carroll Run Apt. 670 Scottview, NJ 14685",2.47,49.88,27-02-2024,27-04-2024,14-07-2024,19-06-2024,3,50,TRUE,25.37,In-Store,In-Store
Txn_6965,Cust_1353,Prod_45,29-08-2024,5,78.03,276.63,Online Payment,1,0.58,Pending,"7238 Brown Trail Suite 794 Maxwellborough, NE 58168",7.45,93.85,11-07-2024,23-10-2024,02-09-2024,17-04-2024,3,15,FALSE,25.37,In-Store,In-Store
Txn_6966,Cust_4183,Prod_13,23-10-2024,1,72.02,72.02,Online Payment,3,7.53,,"4537 Christy Valleys Apt. 392 Meyerschester, ME 07010",12.94,49.88,23-10-2024,23-10-2024,09-03-2024,02-04-2024,3,59,FALSE,25.37,In-Store,In-Store
Txn_6967,Cust_2766,Prod_17,17-05-2024,5,62.03,276.63,Other,2,15.2,,"7226 Farmer Center Apt. 430 Henrymouth, CO 53147",7.45,49.88,23-10-2024,19-02-2024,07-03-2024,01-02-2024,2.2,50,FALSE,25.37,Other,
Txn_6968,Cust_3374,Prod_39,21-09-2024,5,30.68,276.63,Online Payment,3,2.59,Failed,"39245 Joshua Mountains Kevinview, NV 89974",8.94,49.88,23-10-2024,23-10-2024,29-02-2024,12-05-2024,3,92,TRUE,36.34,In-Store,In-Store
Txn_6969,Cust_9914,Prod_49,06-03-2024,5,50.53,276.63,Credit Card,1,14.13,Pending,"9252 Conway Branch Lake James, AS 89082",9.79,78.15,08-09-2024,23-10-2024,06-07-2024,12-07-2024,3,40,FALSE,43.41,Online,Online
Txn_6970,Cust_7,Prod_40,29-07-2024,5,54,276.63,Other,2,5,,"49054 Jones Rapids Apt. 318 Pamelabury, LA 24575",7.45,5.13,23-10-2024,23-10-2024,01-05-2024,10-01-2024,3.2,53,TRUE,25.37,In-Store,In-Store
Txn_6971,Cust_1689,Prod_8,23-10-2024,5,50.53,276.63,Other,3,15.97,Completed,"943 Gonzales Coves Rodriguezland, TN 69526",4.66,46.42,23-10-2024,01-06-2024,20-03-2024,10-06-2024,4.6,50,TRUE,25.37,Other,
Txn_6972,Cust_586,Prod_37,09-02-2024,5,16.96,276.63,Debit Card,2,7.53,Completed,"347 Richardson Ferry Suite 680 Amandaland, SC 58242",7.45,61.15,23-10-2024,23-10-2024,20-03-2024,08-04-2024,1.3,50,TRUE,25.37,Other,
Txn_6973,Cust_841,Prod_7,06-01-2024,5,50.53,276.63,Online Payment,1,16.83,Completed,"00718 Shaffer Dale Apt. 444 Matthewview, SD 41356",7.45,24.48,23-10-2024,27-05-2024,18-01-2024,21-03-2024,3,36,TRUE,25.37,Other,
Txn_6974,Cust_2888,Prod_22,13-08-2024,10,98.44,984.4,Other,2,12.47,Completed,"1157 White Key Suite 158 Murrayshire, DE 68905",2.48,50.3,10-02-2024,23-10-2024,04-05-2024,20-09-2024,3,50,TRUE,25.37,Other,
Txn_6975,Cust_9845,Prod_22,23-10-2024,5,31.71,276.63,Other,1,19.39,Failed,"6862 Cannon Dale Teresaland, WI 63943",8.95,56.36,27-01-2024,20-04-2024,06-10-2024,31-08-2024,3.8,30,FALSE,25.37,In-Store,In-Store
Txn_6976,Cust_3982,Prod_39,25-05-2024,5,50.53,276.63,Other,1,5,Completed,"767 Robert Shores New Erica, PW 28024",7.45,96.66,23-10-2024,23-10-2024,07-03-2024,12-01-2024,3,53,TRUE,25.37,In-Store,In-Store
Txn_6977,Cust_8300,Prod_50,26-06-2024,5,60.56,276.63,Cash,2,15.65,Pending,"134 Lonnie Highway Apt. 195 Caldwellton, CT 17367",10.39,49.88,23-10-2024,23-10-2024,17-08-2024,17-09-2024,3.7,50,FALSE,25.37,Other,
Txn_6978,Cust_5152,Prod_8,23-10-2024,5,18.52,276.63,Credit Card,1,5,Pending,"43709 Julie Plaza Suite 173 Port Lisaburgh, VT 85230",7.45,49.88,23-10-2024,23-10-2024,26-03-2024,04-01-2024,3,50,TRUE,6.19,Other,
Txn_6979,Cust_5422,Prod_38,25-08-2024,5,50.53,276.63,Credit Card,2,5,,"PSC 4240, Box 8027 APO AP 97444",7.45,49.88,24-07-2024,04-03-2024,26-08-2024,18-07-2024,1.6,72,FALSE,25.37,Online,Online
Txn_6980,Cust_5937,Prod_15,23-10-2024,5,50.53,276.63,Cash,3,7.53,Failed,Unit 0304 Box 2238 DPO AA 49059,7.45,1.54,01-05-2024,23-10-2024,16-08-2024,03-02-2024,3.7,50,TRUE,40.92,Online,Online
Txn_6981,Cust_7497,Prod_35,14-10-2024,1,34.6,34.6,Online Payment,2,11.73,,"811 Odonnell Valley Apt. 569 Halemouth, VI 45745",7.45,49.88,15-02-2024,23-10-2024,03-08-2024,18-09-2024,4.9,50,FALSE,25.37,Online,Online
Txn_6982,Cust_3353,Prod_44,23-10-2024,5,50.53,276.63,Credit Card,2,1.19,Failed,"68670 Roman Roads West Isaac, NE 33949",7.45,49.88,08-05-2024,23-10-2024,29-05-2024,14-01-2024,3,46,FALSE,30.16,In-Store,In-Store
Txn_6983,Cust_5864,Prod_34,22-05-2024,6,50.53,276.63,Other,3,2.96,Failed,"768 Brown Glens Elijahfurt, VT 19155",0.6,71.92,23-10-2024,01-05-2024,07-05-2024,30-09-2024,4.1,50,FALSE,22.39,In-Store,In-Store
Txn_6984,Cust_2321,Prod_17,03-09-2024,5,50.53,276.63,Cash,2,7.53,Completed,USCGC Wagner FPO AA 49194,7.45,49.88,16-03-2024,08-04-2024,08-06-2024,25-06-2024,1.2,45,FALSE,28.58,Online,Online
Txn_6985,Cust_4428,Prod_46,26-08-2024,6,43.13,258.78,Credit Card,2,3.86,Failed,"4053 Johnson Pine Apt. 808 Riverashire, PR 57219",10.77,57.1,23-10-2024,06-08-2024,16-02-2024,13-09-2024,3,95,FALSE,25.37,Online,Online
Txn_6986,Cust_505,Prod_28,08-09-2024,8,49.3,394.4,Online Payment,1,7.53,Failed,"564 John Expressway Apt. 175 East Vernonview, ND 96813",12.19,88.3,23-10-2024,23-10-2024,14-01-2024,08-06-2024,1.2,9,FALSE,25.37,Other,
Txn_6987,Cust_9294,Prod_26,23-10-2024,2,50.53,276.63,Other,2,9.6,Failed,"PSC 4737, Box 7904 APO AE 20203",7.45,52.04,23-10-2024,23-10-2024,11-08-2024,27-09-2024,2.1,58,FALSE,25.37,In-Store,In-Store
Txn_6988,Cust_669,Prod_32,23-10-2024,1,27.78,27.78,Other,2,5,Pending,"0324 Rachel Square Mcknightshire, AR 97803",7.45,92.96,09-04-2024,23-10-2024,19-08-2024,11-08-2024,3.2,39,FALSE,25.37,In-Store,In-Store
Txn_6989,Cust_2133,Prod_37,23-10-2024,5,77.42,276.63,Online Payment,3,7.53,Failed,USCGC Hall FPO AE 30111,5.51,49.88,21-08-2024,23-10-2024,14-10-2024,10-08-2024,2.1,66,FALSE,25.37,In-Store,In-Store
Txn_6990,Cust_7334,Prod_5,23-10-2024,5,74.92,276.63,Debit Card,2,7.53,Pending,"386 Smith Ramp Apt. 332 South Jamesfurt, TX 97499",1.17,9.25,23-10-2024,18-04-2024,18-05-2024,15-07-2024,1.1,47,FALSE,25.37,Online,Online
Txn_6991,Cust_5778,Prod_24,24-06-2024,5,50.53,276.63,Debit Card,1,7.53,Completed,Unit 6314 Box 7953 DPO AE 78278,7.45,49.88,19-05-2024,10-04-2024,11-03-2024,29-02-2024,3,50,TRUE,25.37,In-Store,In-Store
Txn_6992,Cust_5443,Prod_50,23-10-2024,5,56.26,276.63,Debit Card,3,3.79,,"2521 Brenda Gardens Suite 319 Joyberg, PA 08432",7.45,56.51,28-08-2024,23-10-2024,26-05-2024,15-05-2024,2.2,50,FALSE,25.37,Other,
Txn_6993,Cust_5066,Prod_22,21-08-2024,5,69.42,276.63,Cash,2,5,Completed,"7264 Watson Plaza Suite 591 West Carltown, IL 54484",7.45,46.91,31-01-2024,13-03-2024,26-08-2024,24-06-2024,3,0,TRUE,39.09,In-Store,In-Store
Txn_6994,Cust_9656,Prod_49,19-07-2024,8,82.07,656.56,Other,2,14.88,,Unit 7796 Box 6130 DPO AA 16412,13.63,49.88,23-10-2024,23-10-2024,14-02-2024,06-10-2024,1.2,50,FALSE,25.37,Online,Online
Txn_6995,Cust_9627,Prod_13,23-10-2024,5,98.79,276.63,Credit Card,2,7.53,Completed,"535 Richard Overpass North Mary, FM 94260",9.1,13.61,19-06-2024,02-09-2024,30-07-2024,20-03-2024,1.3,74,FALSE,22.95,In-Store,In-Store
Txn_6996,Cust_8630,Prod_36,15-04-2024,9,50.53,276.63,Cash,1,7.53,Pending,"74296 Paul Stravenue Suite 413 East Lisaberg, NC 78839",5.98,53.41,12-03-2024,23-10-2024,02-07-2024,19-03-2024,3,96,TRUE,32.54,Online,Online
Txn_6997,Cust_5789,Prod_18,23-10-2024,6,50.53,276.63,Online Payment,2,5,Completed,"PSC 3123, Box 4845 APO AA 75983",12.91,49.88,29-04-2024,23-10-2024,04-01-2024,02-01-2024,3,50,FALSE,25.37,In-Store,In-Store
Txn_6998,Cust_5928,Prod_26,23-10-2024,5,50.53,276.63,Debit Card,3,5,Pending,"697 Stephanie Divide Nicholasville, OK 33124",7.45,49.88,23-10-2024,23-10-2024,23-06-2024,10-08-2024,2,26,FALSE,37.81,Other,
Txn_6999,Cust_9696,Prod_39,29-07-2024,3,50.53,276.63,Credit Card,2,7.53,,"0597 Love Mountains Suite 085 Wagnerview, TX 39767",2.83,49.88,11-02-2024,23-03-2024,21-04-2024,22-01-2024,1.6,50,FALSE,25.37,In-Store,In-Store
Txn_7000,Cust_5075,Prod_34,11-07-2024,10,50.53,276.63,Debit Card,3,2.47,Pending,"096 Watson Roads Suite 122 Alexanderbury, WI 62648",14.95,49.88,05-05-2024,22-03-2024,07-02-2024,03-05-2024,4.9,50,TRUE,47.74,In-Store,In-Store
Txn_7001,Cust_4702,Prod_26,23-10-2024,2,50.53,276.63,Debit Card,1,7.53,Completed,"417 Jordan Plaza Jonesshire, WV 71713",11.45,59.86,29-03-2024,23-10-2024,05-06-2024,06-10-2024,3.4,50,FALSE,25.37,In-Store,In-Store
Txn_7002,Cust_2460,Prod_16,23-10-2024,5,50.53,276.63,Debit Card,2,18.03,Pending,"29718 Jeffery Tunnel Wongmouth, TN 45024",7.45,49.88,04-03-2024,22-09-2024,12-02-2024,06-10-2024,3,50,FALSE,4.69,Other,
Txn_7003,Cust_4319,Prod_47,28-08-2024,5,25.77,276.63,Cash,2,7.53,Pending,"401 Micheal Gardens Suite 131 Lake Andrewville, TN 99659",7.45,49.88,10-10-2024,23-10-2024,10-06-2024,22-07-2024,1.9,46,TRUE,13.37,Other,
Txn_7004,Cust_8011,Prod_47,04-09-2024,3,50.53,276.63,Credit Card,3,5,Completed,"3420 Craig Drive Rachelshire, AL 28645",7.45,65.09,23-10-2024,19-01-2024,14-01-2024,07-06-2024,2.2,17,FALSE,12.44,In-Store,In-Store
Txn_7005,Cust_6872,Prod_12,13-09-2024,5,50.53,276.63,Cash,2,5,Pending,"1236 Jones Oval Suite 618 Thompsonborough, UT 47129",7.45,85.39,12-04-2024,23-10-2024,21-05-2024,12-01-2024,3,50,TRUE,45.8,Online,Online
Txn_7006,Cust_811,Prod_1,17-01-2024,10,50.53,276.63,Cash,1,18.08,Completed,"44270 Grimes Knoll Apt. 100 East Johnhaven, PA 31478",11.41,5.91,23-10-2024,23-10-2024,30-03-2024,09-04-2024,1.7,50,TRUE,25.37,Other,
Txn_7007,Cust_9713,Prod_13,23-10-2024,7,50.53,276.63,Cash,3,7.53,,"200 Tonya Camp Suite 880 New Brian, IA 56967",10.72,83.13,30-08-2024,13-04-2024,24-07-2024,13-01-2024,3.6,50,FALSE,25.37,Online,Online
Txn_7008,Cust_3309,Prod_46,23-10-2024,7,42.75,299.25,Credit Card,3,7.53,Completed,"5135 Brooks Drive Gallegoschester, UT 65529",7.45,82.06,09-09-2024,23-10-2024,20-01-2024,07-01-2024,3,65,TRUE,25.37,Other,
Txn_7009,Cust_7583,Prod_2,10-10-2024,10,50.53,276.63,Debit Card,2,5,,"02989 Richard Views South Loretta, AR 90615",7.45,49.88,26-07-2024,23-10-2024,26-02-2024,13-02-2024,4.1,23,FALSE,25.37,Online,Online
Txn_7010,Cust_9111,Prod_24,23-10-2024,5,50.53,276.63,Other,3,5,Failed,"8887 Ashley Rapids Suite 712 Westport, MS 83169",12.6,49.88,23-10-2024,23-04-2024,16-01-2024,16-03-2024,1.6,50,TRUE,25.37,Other,
Txn_7011,Cust_6687,Prod_23,29-02-2024,9,50.53,276.63,Credit Card,2,16.25,Failed,"1894 Rodriguez Points New Lisa, UT 55614",7.45,49.88,23-10-2024,08-05-2024,01-04-2024,28-08-2024,1.4,9,TRUE,25.37,Other,
Txn_7012,Cust_6376,Prod_6,29-06-2024,5,44.32,276.63,Credit Card,2,6.13,,"7697 Jacobs Fords Port Emilyton, WI 76936",7.45,49.88,08-02-2024,23-10-2024,02-02-2024,18-05-2024,3,93,TRUE,40.62,Other,
Txn_7013,Cust_7249,Prod_2,23-10-2024,10,50.53,276.63,Credit Card,2,3.26,Failed,"025 Flores Stravenue Smithhaven, VT 56388",7.45,42.4,23-10-2024,16-04-2024,04-08-2024,07-08-2024,3,46,FALSE,25.37,Online,Online
Txn_7014,Cust_7195,Prod_2,23-10-2024,5,50.53,276.63,Cash,3,1.7,,"6986 Carolyn Extension South Kristi, VI 47743",7.45,93.31,23-10-2024,02-01-2024,09-09-2024,07-07-2024,3.2,50,FALSE,20.05,Online,Online
Txn_7015,Cust_6598,Prod_36,24-09-2024,10,38.24,382.4,Debit Card,2,5,,"6139 Kristen Well New James, IN 55335",12.23,56.08,07-02-2024,07-02-2024,09-03-2024,08-10-2024,3,50,FALSE,25.37,Online,Online
Txn_7016,Cust_7477,Prod_21,04-09-2024,5,50.53,276.63,Cash,1,7.53,,"41000 Stewart Landing East Jaredfurt, SD 04375",5.13,44.5,09-04-2024,01-06-2024,17-08-2024,28-09-2024,3,50,FALSE,25.37,Online,Online
Txn_7017,Cust_2867,Prod_18,23-10-2024,5,50.53,276.63,Other,3,5,Completed,"453 Hopkins Loaf Apt. 624 Tammyborough, IA 28311",11.8,49.88,25-05-2024,23-10-2024,22-02-2024,09-10-2024,2.7,50,TRUE,2.28,In-Store,In-Store
Txn_7018,Cust_6479,Prod_50,28-07-2024,5,50.53,276.63,Cash,2,5,Completed,"644 Johnson Row Suite 967 Martinezberg, PA 51790",7.45,49.88,17-01-2024,23-10-2024,23-05-2024,13-09-2024,3,50,FALSE,25.37,Other,
Txn_7019,Cust_1401,Prod_27,05-10-2024,5,50.53,276.63,Online Payment,3,5,Pending,"98675 Arthur Via Suite 028 Lauraton, WV 15027",7.45,71.22,23-10-2024,23-10-2024,22-04-2024,21-07-2024,3,43,TRUE,27.03,In-Store,In-Store
Txn_7020,Cust_4042,Prod_23,17-02-2024,5,56.03,276.63,Other,2,18.22,Completed,"0215 Houston Greens Dannyton, NV 76982",5.28,49.88,23-10-2024,25-09-2024,07-03-2024,16-04-2024,4.2,69,TRUE,25.37,In-Store,In-Store
Txn_7021,Cust_5067,Prod_17,06-05-2024,5,50.53,276.63,Online Payment,2,7.53,Pending,"79219 Brandon Mountains Suite 643 Lake Brianborough, AZ 74398",7.45,49.88,23-10-2024,23-10-2024,28-07-2024,07-10-2024,3,50,TRUE,14.19,Online,Online
Txn_7022,Cust_2278,Prod_7,05-02-2024,5,50.53,276.63,Online Payment,3,7.53,,USS House FPO AP 67599,2.18,10.63,03-03-2024,23-10-2024,02-09-2024,25-03-2024,4.5,50,TRUE,35.09,In-Store,In-Store
Txn_7023,Cust_8492,Prod_25,11-07-2024,5,50.53,276.63,Debit Card,2,5,Failed,"793 Jonathan Lodge Michellehaven, ND 60556",6.91,55.52,06-02-2024,25-06-2024,10-07-2024,25-01-2024,2.9,50,FALSE,5.77,Online,Online
Txn_7024,Cust_3881,Prod_21,23-10-2024,5,9.84,49.2,Debit Card,2,7.53,Pending,"955 Mark Shores Lake Joannton, MP 05036",7.45,44.72,28-03-2024,19-03-2024,13-02-2024,21-02-2024,3,50,FALSE,25.37,Online,Online
Txn_7025,Cust_7218,Prod_40,11-03-2024,5,25.94,276.63,Debit Card,2,5,Completed,"05033 Davis Walks New Robertmouth, DE 93216",7.45,49.88,17-07-2024,23-10-2024,10-10-2024,13-10-2024,1.7,3,TRUE,33.41,Other,
Txn_7026,Cust_1367,Prod_22,23-10-2024,5,50.53,276.63,Online Payment,2,5,Completed,"3118 Megan Tunnel West Brentport, WA 57905",7.45,54.95,23-10-2024,23-10-2024,25-08-2024,22-04-2024,2.7,50,TRUE,21.31,In-Store,In-Store
Txn_7027,Cust_2020,Prod_31,23-10-2024,5,19.87,276.63,Credit Card,2,7.53,,"27024 Gordon Course Apt. 087 South Sarah, MO 52993",7.45,49.88,23-10-2024,29-06-2024,15-03-2024,06-06-2024,4.3,50,FALSE,25.37,Other,
Txn_7028,Cust_9688,Prod_15,23-10-2024,8,50.53,276.63,Debit Card,2,6.38,Completed,"367 David Lights Kellyborough, ID 31714",7.45,26.06,22-04-2024,23-10-2024,24-03-2024,25-03-2024,3,1,TRUE,27.21,Online,Online
Txn_7029,Cust_8530,Prod_2,31-08-2024,5,50.53,276.63,Credit Card,1,7.53,Pending,"8736 Hunter Orchard Apt. 472 West Amyton, TX 97621",7.45,61.14,20-03-2024,23-10-2024,03-03-2024,07-03-2024,3,42,FALSE,15.47,Other,
Txn_7030,Cust_2254,Prod_36,23-10-2024,5,23.62,276.63,Credit Card,2,7.53,Failed,"8145 Jeffery Neck Suite 766 Melissaville, GU 61489",7.57,49.88,23-10-2024,23-10-2024,03-09-2024,25-04-2024,3,78,TRUE,25.37,In-Store,In-Store
Txn_7031,Cust_7818,Prod_41,12-09-2024,5,50.53,276.63,Credit Card,2,18.63,Completed,"950 Scott Glen Apt. 519 Sharonland, CT 33838",8.76,49.88,14-08-2024,23-10-2024,04-03-2024,11-09-2024,2.2,50,FALSE,25.37,Online,Online
Txn_7032,Cust_4040,Prod_20,23-10-2024,8,44.21,353.68,Other,1,7.53,Failed,"5822 Hughes Course Apt. 869 North Matthew, RI 99901",14.58,31.67,11-03-2024,23-10-2024,25-03-2024,24-01-2024,3,67,FALSE,46.56,In-Store,In-Store
Txn_7033,Cust_6859,Prod_49,07-06-2024,5,50.53,276.63,Cash,2,5,Pending,"3177 Kristy Lights Apt. 029 South Johnbury, PW 59649",7.45,67.2,15-06-2024,03-01-2024,04-07-2024,21-06-2024,5,50,FALSE,30.08,Other,
Txn_7034,Cust_9712,Prod_24,25-05-2024,5,50.53,276.63,Other,3,1.84,Completed,"6406 Sarah Ridge Suite 128 Lopezton, FM 26936",7.45,49.88,07-03-2024,23-10-2024,28-03-2024,04-03-2024,4.8,53,FALSE,26.9,In-Store,In-Store
Txn_7035,Cust_5848,Prod_4,22-06-2024,5,50.53,276.63,Credit Card,3,5,Failed,"050 Brandon Island Suite 578 Christophershire, NY 31265",7.45,12.66,07-09-2024,18-02-2024,04-06-2024,14-08-2024,3,50,TRUE,29.57,Other,
Txn_7036,Cust_4494,Prod_20,18-09-2024,4,50.53,276.63,Credit Card,2,5,Failed,"47207 Arroyo Ford Suite 452 Lisaton, AZ 49804",7.45,59.09,23-10-2024,10-09-2024,31-01-2024,31-07-2024,3.4,50,FALSE,20.55,Other,
Txn_7037,Cust_8340,Prod_5,23-10-2024,5,50.53,276.63,Cash,2,8.4,Completed,"600 Michael Port Suite 315 North Derrickfort, MI 43155",7.45,54.69,11-05-2024,26-01-2024,01-04-2024,15-08-2024,3,50,TRUE,12.82,Other,
Txn_7038,Cust_3626,Prod_28,23-10-2024,5,75.51,276.63,Other,2,7.53,,"288 Smith Extension Dunnchester, IL 07364",7.18,49.88,23-10-2024,28-03-2024,05-07-2024,15-07-2024,3,50,TRUE,25.37,In-Store,In-Store
Txn_7039,Cust_443,Prod_36,23-10-2024,3,54.87,164.61,Cash,2,7.53,Failed,USNS Paul FPO AP 63048,7.45,49.88,23-10-2024,25-07-2024,26-01-2024,21-04-2024,3,57,FALSE,40.33,Other,
Txn_7040,Cust_4708,Prod_28,23-10-2024,8,50.53,276.63,Online Payment,3,7.53,Pending,"96159 Martin Court Apt. 672 Garyberg, LA 58903",7.45,49.88,04-04-2024,02-03-2024,14-01-2024,19-08-2024,3,50,TRUE,14.63,Online,Online
Txn_7041,Cust_5264,Prod_11,23-10-2024,9,50.53,276.63,Online Payment,3,4.19,,"439 Choi Motorway Apt. 544 North Amandaton, MH 88938",7.45,49.88,23-10-2024,05-01-2024,10-10-2024,30-07-2024,3,48,FALSE,25.37,In-Store,In-Store
Txn_7042,Cust_6677,Prod_12,23-10-2024,3,98.31,294.93,Debit Card,3,7.53,Failed,"175 Lisa Summit Petertown, KY 66812",7.45,49.88,13-08-2024,23-10-2024,05-03-2024,11-06-2024,3,62,FALSE,23.94,Other,
Txn_7043,Cust_379,Prod_19,23-10-2024,5,50.53,276.63,Debit Card,2,5,Completed,"826 Elliott Falls Apt. 080 New Denisetown, MS 43120",7.45,41.78,23-10-2024,07-05-2024,03-08-2024,07-04-2024,3,50,FALSE,30.96,In-Store,In-Store
Txn_7044,Cust_7848,Prod_5,08-05-2024,5,50.53,276.63,Debit Card,2,5,Failed,"4667 Stephen Point Suite 338 Wolfefort, NH 62173",7.45,92.33,01-07-2024,12-07-2024,02-04-2024,06-10-2024,3,93,TRUE,25.37,Other,
Txn_7045,Cust_6189,Prod_12,23-10-2024,5,61.9,276.63,Credit Card,2,13.96,Failed,"70581 Hanson Cape Apt. 491 South Larry, MA 35262",4.98,49.88,23-10-2024,14-10-2024,03-07-2024,25-05-2024,4.3,50,FALSE,30.21,In-Store,In-Store
Txn_7046,Cust_5969,Prod_27,16-04-2024,5,22.6,276.63,Debit Card,2,7.53,,"163 Tammy Roads New Juan, MO 78116",11.57,2.3,21-06-2024,13-05-2024,28-06-2024,31-01-2024,4.2,50,FALSE,25.37,Other,
Txn_7047,Cust_2375,Prod_47,23-10-2024,4,50.53,276.63,Credit Card,1,5,,"7317 Strong Fords Jonesborough, CT 46436",7.45,49.88,09-02-2024,30-05-2024,25-05-2024,07-06-2024,3,15,FALSE,25.37,In-Store,In-Store
Txn_7048,Cust_7015,Prod_37,23-10-2024,1,11.06,11.06,Other,2,11.33,Completed,"03107 Johnson Spurs Stephenston, ID 81726",7.45,65.81,23-10-2024,17-03-2024,16-09-2024,03-01-2024,4.4,44,TRUE,25.37,In-Store,In-Store
Txn_7049,Cust_6445,Prod_24,07-08-2024,9,50.53,276.63,Other,3,7.53,Failed,"2722 Javier Loop Suite 053 Adamview, NJ 96020",7.45,49.88,23-10-2024,23-10-2024,24-03-2024,11-08-2024,5,50,FALSE,25.37,Other,
Txn_7050,Cust_3174,Prod_25,08-01-2024,5,79.03,276.63,Online Payment,2,5,Completed,"8622 Harris Fort Suite 301 New Taylorfort, VT 96050",13.47,49.88,12-05-2024,23-10-2024,21-01-2024,20-07-2024,2.2,50,TRUE,25.37,In-Store,In-Store
Txn_7051,Cust_6417,Prod_47,23-10-2024,2,50.53,276.63,Cash,3,9,Completed,"196 Christopher Skyway Apt. 600 Lisaburgh, VI 62624",4.92,95.31,23-10-2024,23-10-2024,01-07-2024,06-01-2024,3,49,TRUE,25.37,Other,
Txn_7052,Cust_3928,Prod_37,23-10-2024,5,50.53,276.63,Credit Card,1,7.53,,"PSC 9998, Box 0287 APO AP 99520",7.23,49.88,23-10-2024,23-10-2024,31-05-2024,08-07-2024,3.9,80,TRUE,25.37,Online,Online
Txn_7053,Cust_7437,Prod_21,15-07-2024,5,33.86,276.63,Other,1,6.68,Failed,"03816 Walker Lights Lake Brandishire, FL 48370",6.82,49.88,08-09-2024,27-06-2024,26-01-2024,07-01-2024,4.6,50,FALSE,28.78,Other,
Txn_7054,Cust_9317,Prod_25,23-10-2024,5,50.53,276.63,Online Payment,1,5,Failed,"485 Jeanette Gateway Apt. 602 Andersonberg, CO 35513",7.35,54.72,23-10-2024,23-10-2024,05-02-2024,17-01-2024,3,76,TRUE,25.37,In-Store,In-Store
Txn_7055,Cust_6070,Prod_49,23-10-2024,5,50.53,276.63,Other,3,14.73,Completed,"83730 Sandoval Flats Apt. 625 Luceroton, MN 41325",13.54,89.31,23-10-2024,11-05-2024,29-03-2024,04-01-2024,2.7,50,FALSE,2.22,In-Store,In-Store
Txn_7056,Cust_1990,Prod_17,24-07-2024,5,69.34,276.63,Cash,3,12.16,Failed,USCGC King FPO AE 06926,7.45,49.88,05-07-2024,23-10-2024,19-08-2024,04-02-2024,3,50,FALSE,3.62,In-Store,In-Store
