TransactionID,CustomerID,ProductID,TransactionDate,Quantity,PricePerUnit,TotalAmount,PaymentMethod,RegionID,Discount,TransactionStatus,ShippingAddress,ShippingCost,OrderNotes,RefundedAmount,ShippingDate,DeliveryDate,CreatedAt,UpdatedAt,ProductRating,LoyaltyPointsEarned,GiftCardUsed,GiftCardAmount,TransactionType
Txn_8404,Cust_8025,Prod_3,2024-05-15,7.0,78.94,552.5799999999999,,3.0,13.71,,"14307 Denise Village Suite 268 Fuentesborough, ME 42352",14.21,,,,2024-08-18,2024-08-08,2024-05-28,4.4,,False,,
Txn_8405,Cust_2370,Prod_29,2024-08-12,1.0,77.95,77.95,Online Payment,2.0,,Failed,USNS Hernandez FPO AE 10724,,Ground carry.,,,2024-10-02,2024-03-18,2024-07-28,,,False,,In-Store
Txn_8406,Cust_9549,Prod_12,2024-09-12,9.0,,,Credit Card,1.0,-5.0,,"6490 Ronald Lock East Steve, KY 30959",,They choose state.,,2024-10-14,2024-08-10,2024-07-28,2024-07-27,,10.0,True,,
Txn_8407,Cust_7388,Prod_24,,,58.67,,Debit Card,1.0,-5.0,Failed,"305 Carpenter Freeway East Annaburgh, AS 22502",9.78,Free risk design.,90.21,,2024-02-20,2024-09-28,2024-02-26,3.1,,False,4.0,
Txn_8408,Cust_3565,Prod_38,2024-06-20,2.0,80.74,161.48,,2.0,,,Unit 5419 Box 4578 DPO AP 84227,0.08,,93.33,,,2024-01-25,2024-03-29,2.5,,False,,In-Store
Txn_8409,Cust_7535,Prod_46,,1.0,17.65,17.65,Cash,,6.75,Failed,"2361 Wagner Bridge Apt. 997 South Mitchell, MI 16098",,,,2024-06-11,,2024-03-25,2024-05-05,,13.0,False,,
Txn_8410,Cust_9393,Prod_39,,,,,Online Payment,,,Pending,Unit 5690 Box 2514 DPO AP 99117,2.36,,,2024-03-27,,2024-03-15,2024-06-25,,,False,34.88,Online
Txn_8411,Cust_7850,Prod_33,2024-07-11,8.0,47.35,378.8,Debit Card,1.0,3.59,Pending,"8393 Joseph Meadows Allenmouth, NC 41445",,Public list.,77.9,,2024-02-21,2024-02-01,2024-04-08,4.4,57.0,False,,In-Store
Txn_8412,Cust_5537,Prod_25,2024-01-15,6.0,71.6,429.59999999999997,Online Payment,1.0,10.84,Failed,"5027 Thomas Mountains Mindybury, OK 09513",,She particular next.,,2024-06-27,,2024-07-30,2024-09-21,3.8,54.0,True,8.83,Online
Txn_8413,Cust_4997,Prod_26,,,,,Cash,3.0,16.26,,"194 Alvarez View New Dianaberg, GU 33304",,,,,2024-06-20,2024-06-22,2024-10-08,,,False,15.08,Online
Txn_8414,Cust_4948,Prod_20,,8.0,,,Credit Card,1.0,4.52,Failed,"0786 Thomas Corner Lake Stephen, AK 29850",,Yourself.,6.62,,,2024-08-31,2024-09-19,3.8,66.0,True,14.88,
Txn_8415,Cust_3677,Prod_44,,,,,Cash,3.0,-5.0,Pending,"87794 May Ramp Suite 501 North Rickychester, CT 66460",10.76,West lose beautiful.,41.68,,2024-09-13,2024-03-17,2024-03-30,2.2,,False,22.86,
Txn_8416,Cust_1235,Prod_38,,,81.78,,Cash,3.0,,,"67188 Vargas Neck Apt. 186 Carlfort, CA 06644",8.27,,43.78,,2024-03-08,2024-06-25,2024-01-05,4.7,,True,44.8,
Txn_8417,Cust_7985,Prod_25,,6.0,,,Online Payment,1.0,-5.0,Pending,"2429 Gregory Dam Lake John, IA 23792",5.89,,,2024-07-11,,2024-03-20,2024-03-12,3.7,99.0,False,24.53,In-Store
Txn_8418,Cust_4158,Prod_12,,8.0,,,Credit Card,1.0,13.6,Failed,"4094 Kelley Camp Suite 240 East Jeffrey, AL 82908",,Use any discover.,,,2024-01-30,2024-05-08,2024-06-27,,,True,8.33,In-Store
Txn_8419,Cust_6141,Prod_8,2024-06-06,,16.49,,,2.0,-5.0,Failed,"563 Williams Valley Suite 532 North Christopherport, DE 47264",,,,,2024-01-24,2024-05-23,2024-08-27,,,False,,
Txn_8420,Cust_855,Prod_22,,10.0,,,,3.0,18.15,Completed,"245 Hanson Shoals Suite 590 Estesburgh, NM 65928",12.7,,36.41,,,2024-07-21,2024-09-19,,,True,,Online
Txn_8421,Cust_5392,Prod_35,,,,,Cash,1.0,,Completed,"5074 Janet Dam New Adriana, LA 68141",,How simple inside.,12.95,,2024-07-23,2024-03-08,2024-05-10,4.7,20.0,True,,Online
Txn_8422,Cust_9373,Prod_37,2024-04-15,,22.19,,Debit Card,,,,"1696 Darius Views Baldwinhaven, IL 11017",9.37,Color remember.,,2024-01-23,2024-06-20,2024-04-18,2024-02-19,,,True,,In-Store
Txn_8423,Cust_1500,Prod_6,,1.0,66.57,66.57,Online Payment,,-5.0,Failed,"1178 Roberts Station Millerchester, MS 71093",10.16,,,,2024-03-31,2024-07-28,2024-04-23,,,True,,In-Store
Txn_8424,Cust_5891,Prod_19,,9.0,,,,1.0,,Pending,USNS Jensen FPO AE 97384,,Reflect media.,,,2024-01-26,2024-05-15,2024-07-07,1.6,24.0,False,,Online
Txn_8425,Cust_7668,Prod_22,,3.0,58.53,175.59,Online Payment,2.0,-5.0,,"1443 Diane Valley North Amy, MH 10635",5.83,,,,,2024-03-18,2024-05-11,,66.0,False,,In-Store
Txn_8426,Cust_2014,Prod_32,,,93.09,,,,,Completed,"5939 Chambers Shoal Mariamouth, HI 39683",5.63,,91.31,2024-06-15,2024-04-28,2024-07-16,2024-06-29,2.0,86.0,False,11.41,Online
Txn_8427,Cust_7307,Prod_39,,2.0,38.94,77.88,Credit Card,1.0,,,"1429 David Meadows Johnsonmouth, AK 43702",,,66.79,,2024-08-31,2024-01-27,2024-07-01,4.2,,True,,
Txn_8428,Cust_3095,Prod_32,2024-07-06,,99.92,,Credit Card,,,Pending,"5551 Spencer View Suite 540 Port Sarabury, MN 18912",,Team the its minute.,11.61,,,2024-07-13,2024-09-20,4.7,,False,8.35,Online
Txn_8429,Cust_9104,Prod_44,,5.0,90.19,450.95,Cash,2.0,17.01,Pending,"07467 Matthews Hill Suite 539 Brownside, NJ 58812",,Consider thought.,1.77,2024-07-09,2024-09-17,2024-01-24,2024-02-22,4.4,14.0,True,,In-Store
Txn_8430,Cust_2243,Prod_17,,,15.81,,Online Payment,,,Failed,"1720 Bishop Fords Suite 501 South Brianburgh, IA 05989",,,62.76,2024-07-19,2024-05-04,2024-07-04,2024-03-22,,,False,3.03,Online
Txn_8431,Cust_338,Prod_19,2024-10-15,5.0,,,Debit Card,2.0,16.42,Completed,"8574 Sandra Path North Jennifer, ND 58149",10.31,Home trip there.,46.63,,,2024-02-19,2024-06-06,,7.0,False,24.54,Online
Txn_8432,Cust_5017,Prod_49,2024-07-29,,,,,1.0,,Pending,Unit 7960 Box 9506 DPO AA 00887,12.17,,30.17,2024-02-17,,2024-09-26,2024-08-15,,,False,8.86,In-Store
Txn_8433,Cust_861,Prod_12,2024-04-06,,32.51,,Debit Card,3.0,-5.0,,"6337 Wilson Bridge Apt. 533 South Rickey, NJ 91626",14.66,,,2024-06-10,,2024-05-19,2024-07-28,5.0,,False,,Online
Txn_8434,Cust_91,Prod_29,,,85.25,,Debit Card,3.0,5.88,Completed,"60450 Bell Camp Alexshire, PW 11964",,Easy else right.,,,2024-01-18,2024-07-05,2024-06-17,,,True,30.91,In-Store
Txn_8435,Cust_7712,Prod_32,2024-10-09,5.0,74.14,370.7,Online Payment,1.0,-5.0,,"263 Spencer Skyway Suite 760 New David, CA 97206",1.25,,28.6,2024-07-13,,2024-05-21,2024-08-19,,,True,49.54,In-Store
Txn_8436,Cust_3443,Prod_38,2024-04-18,,51.9,,Online Payment,3.0,11.6,Failed,Unit 0531 Box 1862 DPO AP 49044,,,,,2024-07-23,2024-08-06,2024-01-23,,,False,39.28,
Txn_8437,Cust_4809,Prod_23,,1.0,58.02,58.02,Credit Card,3.0,,,"9788 Russell Keys Lake Robertville, KY 74957",3.71,Several look.,,,2024-04-17,2024-09-21,2024-06-15,3.1,29.0,False,,Online
Txn_8438,Cust_3144,Prod_26,,,47.3,,,,7.33,,"480 Reynolds Greens Apt. 098 Seanview, PW 99750",12.48,Career American.,71.72,2024-01-05,2024-05-28,2024-08-27,2024-09-09,4.2,,True,24.26,In-Store
Txn_8439,Cust_4173,Prod_12,2024-05-13,10.0,,,Online Payment,2.0,,Pending,"975 Shannon Garden Suite 944 Kevinfurt, MS 74540",,Part her admit.,15.82,,2024-06-05,2024-04-04,2024-05-25,,89.0,True,,In-Store
Txn_8440,Cust_1465,Prod_36,,,61.83,,Cash,3.0,0.22,Pending,"9500 Sparks Locks Suite 819 Ronaldport, NH 40283",,,,2024-01-10,,2024-04-23,2024-09-08,3.7,87.0,True,,Online
Txn_8441,Cust_4223,Prod_31,,1.0,,,Cash,1.0,19.29,,"0566 Robert Heights West Marytown, AR 22780",,,,,,2024-02-04,2024-04-20,2.5,,False,24.09,
Txn_8442,Cust_9781,Prod_27,2024-06-23,,64.04,,,2.0,-5.0,,"01538 Jamie Route Lake James, NY 45584",6.34,All method during.,,2024-02-27,,2024-05-31,2024-05-08,,,True,40.22,
Txn_8443,Cust_3121,Prod_22,,3.0,,,Credit Card,,5.2,,"2781 Jeffrey Roads Apt. 191 Lake Patrick, HI 07564",5.05,,55.14,2024-03-29,2024-04-01,2024-04-15,2024-01-18,3.0,67.0,False,,Online
Txn_8444,Cust_8531,Prod_2,2024-06-25,,,,Cash,2.0,-5.0,,"083 Smith Square Apt. 746 Garciaville, AZ 22835",8.05,Through southern.,80.79,2024-08-15,,2024-05-17,2024-07-28,,78.0,False,1.51,In-Store
Txn_8445,Cust_2968,Prod_39,2024-03-26,8.0,,,Debit Card,3.0,,Pending,"1983 Michele Bypass New Robertshire, PW 64018",,,,,2024-01-22,2024-03-04,2024-04-08,,,False,,Online
Txn_8446,Cust_674,Prod_21,2024-06-11,2.0,,,,3.0,10.54,,"42269 Bennett Manors Lake Sarahberg, NY 17328",8.42,,,,,2024-04-19,2024-03-10,2.9,14.0,True,,In-Store
Txn_8447,Cust_4163,Prod_16,2024-03-16,10.0,,,Debit Card,2.0,14.2,Failed,"2805 Lisa Rue North Taylorberg, UT 76581",,,75.42,,,2024-07-06,2024-05-24,,,True,40.27,
Txn_8448,Cust_2875,Prod_2,,,,,Cash,,6.69,,"908 Harrington Course South Tiffanystad, AZ 84981",4.02,Effort difference.,,,2024-04-22,2024-10-12,2024-07-07,,,False,,In-Store
Txn_8449,Cust_3317,Prod_17,2024-02-29,9.0,13.42,120.78,Debit Card,,-5.0,Failed,"0098 Cristian Isle Port Kevin, KY 93134",13.24,,,,2024-03-20,2024-07-23,2024-09-05,4.5,,False,,In-Store
Txn_8450,Cust_5208,Prod_35,,5.0,,,Credit Card,,13.74,Pending,"9076 Johnson Fords Lake Andreaborough, MT 30386",8.39,Model office child.,11.8,2024-03-24,2024-09-26,2024-05-24,2024-08-17,4.4,26.0,True,6.47,
Txn_8451,Cust_7343,Prod_39,2024-03-18,,8.24,,Credit Card,1.0,,Failed,"3598 Beltran Square Hoffmanbury, OH 08125",3.01,Not society good.,,2024-08-14,,2024-06-20,2024-03-02,,31.0,True,,
Txn_8452,Cust_2414,Prod_16,2024-08-27,,15.9,,Debit Card,2.0,,Failed,"331 Morgan Stream West Teresa, CA 43790",2.62,Live both sing.,61.56,,2024-02-22,2024-06-18,2024-01-18,2.7,,True,,
Txn_8453,Cust_1611,Prod_23,2024-04-21,3.0,,,Debit Card,,15.45,,"8351 Wilson Forges Suite 597 South Cynthiaport, AR 01758",14.73,,76.77,2024-01-13,2024-01-24,2024-08-14,2024-08-30,2.8,40.0,True,12.48,Online
Txn_8454,Cust_7010,Prod_14,2024-02-12,3.0,82.94,248.82,Cash,2.0,,Failed,"811 Anna Path Apt. 855 Teresafurt, IL 35862",10.1,Sometimes week.,,,2024-07-02,2024-06-29,2024-09-04,2.2,,False,39.86,In-Store
Txn_8455,Cust_1474,Prod_27,,,,,Online Payment,,1.75,Pending,"58120 Eric Mountain Apt. 380 Monicamouth, DC 52116",3.95,,,2024-05-27,2024-02-28,2024-02-12,2024-02-03,,13.0,False,7.83,In-Store
Txn_8456,Cust_8474,Prod_48,,6.0,5.19,31.14,Credit Card,,,,"0507 David Terrace Williamsburgh, MH 38070",12.67,Article debate west.,66.0,2024-04-17,,2024-04-05,2024-06-03,1.9,99.0,False,,Online
Txn_8457,Cust_1698,Prod_15,2024-01-30,,55.68,,Credit Card,2.0,-5.0,Failed,"4342 Holland Plaza South Tanya, DC 88366",,,85.9,,,2024-01-16,2024-05-09,,55.0,False,,In-Store
Txn_8458,Cust_3726,Prod_7,,,20.06,,,3.0,,Completed,Unit 9329 Box 8511 DPO AA 52489,14.28,Together perform.,,,,2024-03-13,2024-07-24,,65.0,False,,
Txn_8459,Cust_6772,Prod_47,,9.0,,,Credit Card,3.0,-5.0,Completed,"296 Kaufman Glen Suite 099 Port Jonathonville, ND 41235",1.83,,18.67,2024-03-11,2024-08-01,2024-04-26,2024-06-27,1.1,40.0,False,,Online
Txn_8460,Cust_4631,Prod_50,2024-05-03,5.0,59.89,299.45,Online Payment,,7.13,Pending,"1466 Palmer Valley Johnsonview, MP 82998",7.56,Need class once.,67.58,,,2024-05-12,2024-09-21,2.0,25.0,True,40.67,In-Store
Txn_8461,Cust_4025,Prod_22,2024-08-14,,,,Cash,1.0,-5.0,Failed,"926 Shaw Garden New Royview, TX 24166",,,47.21,2024-05-04,,2024-08-10,2024-06-01,3.3,2.0,False,28.8,Online
Txn_8462,Cust_5928,Prod_24,,,65.32,,Online Payment,3.0,,,"185 Warren Hollow Davenporttown, AS 54297",0.12,,33.39,,,2024-10-10,2024-03-11,1.5,88.0,False,,Online
Txn_8463,Cust_5761,Prod_44,2024-08-25,,4.68,,Debit Card,3.0,-5.0,Completed,"97696 Christopher Junction Christopherville, LA 53124",,Lose term produce.,,2024-06-27,,2024-01-29,2024-09-22,,77.0,False,29.35,In-Store
Txn_8464,Cust_8215,Prod_4,2024-01-29,,,,Credit Card,2.0,-5.0,,"816 Williams Meadow North Monicamouth, IN 67100",,,13.91,2024-06-09,,2024-06-09,2024-07-08,,9.0,False,,
Txn_8465,Cust_2094,Prod_10,2024-05-09,,,,Cash,3.0,,,"7956 Duran Crossing Suite 884 New Travis, AZ 77657",,With position upon.,,2024-04-24,,2024-02-21,2024-08-11,,,False,26.0,
Txn_8466,Cust_8901,Prod_38,,,,,Debit Card,1.0,-5.0,Pending,"763 Shepherd Course Benjaminshire, MP 47721",,,,,,2024-01-05,2024-04-03,3.8,,False,,In-Store
Txn_8467,Cust_4983,Prod_36,,7.0,,,Online Payment,,,,"42898 Hicks Landing East Marissa, TX 57567",11.91,,,,2024-03-27,2024-08-22,2024-04-19,3.3,,True,,In-Store
Txn_8468,Cust_9185,Prod_12,2024-02-16,,,,Debit Card,,,Pending,"07611 Michael Mountains Huntfort, NJ 11731",,,,,,2024-07-05,2024-10-05,4.1,57.0,False,,
Txn_8469,Cust_4331,Prod_6,2024-03-20,,88.48,,Online Payment,1.0,2.21,Failed,"36530 Stephen Groves Lake Stephen, AS 38967",,,70.62,,2024-06-02,2024-02-20,2024-07-22,,,True,,In-Store
Txn_8470,Cust_8858,Prod_30,2024-10-04,2.0,71.31,142.62,Online Payment,1.0,-5.0,,"37530 Duran Court Suite 974 West Austin, PR 69123",14.51,Large personal even.,,,2024-09-18,2024-06-21,2024-05-22,,2.0,False,,In-Store
Txn_8471,Cust_3154,Prod_17,2024-10-14,1.0,,,Cash,1.0,,,"05905 Small Summit Josephbury, WV 05019",9.11,,,2024-02-20,,2024-03-31,2024-08-25,4.0,,True,8.93,Online
Txn_8472,Cust_8534,Prod_12,,1.0,,,Debit Card,3.0,-5.0,,"9702 Timothy Vista Suite 107 South Autumnberg, KS 08794",1.69,Allow person debate.,13.48,,2024-03-24,2024-03-21,2024-04-16,,81.0,True,18.55,In-Store
Txn_8473,Cust_8701,Prod_45,2024-08-31,1.0,,,Credit Card,1.0,-5.0,,"7529 Alyssa Forges Apt. 639 Kaiserland, KY 41427",,Employee show.,,,2024-02-06,2024-03-18,2024-05-03,,,True,5.88,Online
Txn_8474,Cust_133,Prod_8,2024-08-29,8.0,56.17,449.36,Debit Card,,,,"651 Nicholson Courts West Christine, KY 88313",,,,2024-02-26,2024-06-28,2024-05-17,2024-02-15,1.4,,True,,
Txn_8475,Cust_5440,Prod_35,2024-09-08,4.0,,,Online Payment,1.0,,Completed,"761 Gabriel Canyon Jeannebury, AR 86187",4.73,,3.72,2024-05-29,2024-04-06,2024-08-08,2024-05-30,2.4,,False,,In-Store
Txn_8476,Cust_2707,Prod_6,,4.0,19.51,78.04,Online Payment,3.0,,Failed,"88602 Kane Street Apt. 088 North Sarahfurt, NY 24301",13.58,,,,,2024-05-19,2024-02-03,2.3,,True,38.67,
Txn_8477,Cust_3143,Prod_30,,,,,Debit Card,3.0,-5.0,Pending,"7873 Bonnie Canyon Robertview, OR 44442",,House future thank.,89.67,2024-02-22,,2024-06-22,2024-07-26,,44.0,True,31.17,
Txn_8478,Cust_1102,Prod_20,,,,,Cash,1.0,-5.0,Failed,"12050 Taylor Cove Apt. 037 Watsonstad, NV 46535",3.55,,81.22,2024-02-05,,2024-03-31,2024-10-13,4.5,21.0,False,,Online
Txn_8479,Cust_143,Prod_48,2024-09-07,,,,Credit Card,3.0,-5.0,,"384 Felicia Circles Brownburgh, NE 58635",2.33,All animal rate.,,,2024-01-08,2024-01-25,2024-05-07,,,False,,In-Store
Txn_8480,Cust_8456,Prod_7,,8.0,7.23,57.84,Cash,1.0,,,"9605 Jill Summit North Adam, AL 00955",,Develop different.,59.46,2024-04-21,,2024-07-29,2024-07-20,3.0,,True,6.07,Online
Txn_8481,Cust_9490,Prod_35,,,54.26,,Cash,3.0,,Completed,"850 Melissa Rapid Suite 601 West Tarafort, AZ 23897",,Future fear charge.,31.81,2024-09-23,,2024-07-29,2024-04-26,,,True,,In-Store
Txn_8482,Cust_7545,Prod_25,,,82.79,,Credit Card,,-5.0,Pending,"3583 Michelle Corner Apt. 027 Wardview, ID 19990",,,71.26,2024-10-15,2024-08-15,2024-05-25,2024-05-29,,19.0,False,,Online
Txn_8483,Cust_2660,Prod_18,2024-06-03,,31.26,,Debit Card,1.0,5.76,Pending,"032 Anderson Manor Suite 795 Bullockberg, ME 33639",0.6,,,2024-05-26,,2024-06-19,2024-06-20,,,True,,Online
Txn_8484,Cust_2927,Prod_5,,,,,Debit Card,2.0,-5.0,Completed,"24421 Dawn Flats Suite 198 Joannachester, PA 46288",1.79,,7.68,2024-06-12,2024-04-13,2024-03-17,2024-03-04,,,True,,In-Store
Txn_8485,Cust_8695,Prod_22,2024-09-22,2.0,,,Online Payment,3.0,,Pending,"352 Garza River Suite 611 Petersonport, NE 74681",6.73,,,,,2024-09-16,2024-08-13,1.4,,False,43.52,Online
Txn_8486,Cust_7791,Prod_24,2024-05-28,7.0,,,Debit Card,1.0,,Completed,"38936 Richmond Villages Suite 851 West Gracestad, VI 77387",7.07,,80.92,,2024-02-29,2024-03-13,2024-02-07,,92.0,True,,Online
Txn_8487,Cust_2561,Prod_22,2024-05-26,4.0,,,Debit Card,,,,"8550 Perry Groves Chelseaton, WY 80566",,Year shake.,23.97,2024-08-02,2024-04-06,2024-01-14,2024-10-15,,,True,,Online
Txn_8488,Cust_1873,Prod_35,,,30.2,,Cash,2.0,7.02,Completed,"2165 Jimmy Plaza Apt. 144 Port James, IN 85408",,Her listen old.,91.52,2024-02-16,2024-01-01,2024-09-11,2024-03-11,1.6,88.0,False,,In-Store
Txn_8489,Cust_4627,Prod_6,2024-07-27,,93.95,,,2.0,12.88,,"10885 Juan Station Apt. 261 North Timothyside, NY 66307",,,44.18,,,2024-09-12,2024-05-30,,,False,,
Txn_8490,Cust_9877,Prod_50,2024-04-02,,,,Cash,3.0,5.58,Pending,"470 Gomez Fork Apt. 550 East Ryantown, OK 90398",,,63.01,2024-04-27,,2024-09-02,2024-01-21,3.9,51.0,True,,In-Store
Txn_8491,Cust_8980,Prod_32,2024-05-18,,,,Online Payment,2.0,,Completed,"09332 Nicholas Keys Apt. 670 Susantown, VI 48581",8.37,Allow keep know.,13.31,,2024-05-02,2024-06-15,2024-04-22,1.5,,False,,In-Store
Txn_8492,Cust_4887,Prod_33,2024-03-25,7.0,,,Online Payment,2.0,4.92,Failed,"08566 Barbara Crest New Craig, NM 01132",2.65,,54.4,,2024-08-08,2024-04-02,2024-08-01,,,True,11.02,In-Store
Txn_8493,Cust_7584,Prod_44,,6.0,,,Cash,1.0,3.78,Failed,"4669 Sheryl Cove Apt. 197 Shahhaven, ND 33221",,,,2024-04-09,,2024-03-28,2024-10-05,4.8,,False,,
Txn_8494,Cust_3534,Prod_11,2024-03-05,3.0,39.73,119.19,,3.0,10.96,Completed,"029 Adrienne Street Kristintown, IA 08345",,,65.05,,,2024-05-24,2024-09-24,,59.0,True,,Online
Txn_8495,Cust_8209,Prod_47,2024-08-19,3.0,,,Debit Card,1.0,-5.0,Failed,"2685 Brewer Centers Michellestad, ME 50128",,Notice home write.,,2024-07-12,,2024-02-01,2024-05-22,3.0,,False,15.62,
Txn_8496,Cust_1963,Prod_23,2024-02-26,,,,,1.0,8.08,Completed,"47712 Bobby Spur Suite 528 Anitaville, AZ 43465",,Poor share standard.,,,2024-01-06,2024-04-19,2024-10-08,1.6,,False,47.84,In-Store
Txn_8497,Cust_7489,Prod_14,,,81.06,,,2.0,0.01,Completed,"3093 Moore Vista Apt. 317 Brandonbury, SC 49261",3.75,,,,,2024-09-21,2024-07-27,,,True,39.9,
Txn_8498,Cust_30,Prod_29,,,,,Debit Card,3.0,,Failed,"7049 Angela Tunnel Suite 345 Joshuamouth, SD 24112",,,4.51,2024-01-03,,2024-05-07,2024-07-29,,40.0,False,,Online
Txn_8499,Cust_6149,Prod_6,2024-02-07,,,,Cash,1.0,6.29,Completed,"18068 Michael Corners Stephensonfort, MO 68100",,Certainly stand any.,78.08,,,2024-01-27,2024-09-20,,35.0,True,28.15,
Txn_8500,Cust_9094,Prod_42,2024-09-24,,,,Cash,1.0,,,"857 Johnson Plaza New Frederick, OH 22388",,Score like officer.,,,,2024-08-18,2024-02-16,3.6,,True,,Online
Txn_8501,Cust_9629,Prod_21,,,27.13,,Debit Card,2.0,12.92,Completed,"7006 Karen Plain Leonardberg, NC 92161",5.15,Food with research.,,,,2024-03-05,2024-01-30,,,True,20.71,
Txn_8502,Cust_2474,Prod_45,2024-05-16,5.0,,,Debit Card,3.0,,Completed,"PSC 8146, Box 9994 APO AE 49120",,Own despite trouble.,28.05,2024-08-06,2024-06-29,2024-06-29,2024-07-25,4.4,,False,,In-Store
Txn_8503,Cust_8771,Prod_9,2024-08-22,,,,Cash,,-5.0,,"4548 Keith Forges Apt. 529 Matthewtown, AK 81448",10.52,Sell cold single.,83.64,2024-10-15,,2024-04-01,2024-05-28,,,True,27.09,In-Store
Txn_8504,Cust_3106,Prod_4,2024-03-07,2.0,,,Online Payment,2.0,,,"87479 Joseph Lake Moralesland, GU 74172",,,93.88,2024-06-10,2024-03-01,2024-04-18,2024-01-07,,,True,29.04,Online
Txn_8505,Cust_8892,Prod_7,2024-05-29,,15.33,,Credit Card,1.0,,Completed,"694 Monroe Ports Apt. 225 Dixonfurt, CT 01755",14.78,Quality check treat.,,,,2024-07-10,2024-01-24,4.8,,False,,Online
Txn_8506,Cust_4743,Prod_38,,,72.96,,Cash,2.0,16.94,Pending,"011 Teresa Avenue West Kenneth, DE 55158",9.85,,,2024-01-19,,2024-01-04,2024-09-07,2.7,48.0,True,,
Txn_8507,Cust_1328,Prod_25,2024-02-07,,80.49,,Debit Card,3.0,-5.0,,"49407 James Plains Lake Anthony, SC 38728",5.75,Agree hear with TV.,42.27,,2024-08-20,2024-04-29,2024-08-30,,,False,46.13,
Txn_8508,Cust_8673,Prod_44,,2.0,4.77,9.54,Cash,1.0,4.4,Pending,"93098 Carl Springs Apt. 762 South Charles, PA 71713",2.26,,21.59,,,2024-04-05,2024-01-01,,67.0,True,,Online
Txn_8509,Cust_4875,Prod_19,2024-05-09,10.0,,,Online Payment,2.0,0.77,Failed,"593 Palmer Squares Suite 567 Donnaside, GU 84229",,,56.27,,,2024-01-22,2024-03-17,4.5,11.0,True,42.2,Online
Txn_8510,Cust_4319,Prod_37,,4.0,75.95,303.8,Debit Card,2.0,14.75,,"0073 Acosta Fork New Kristin, OR 16966",,,,,2024-08-10,2024-07-11,2024-02-24,2.9,,True,17.27,In-Store
Txn_8511,Cust_4046,Prod_30,2024-03-17,,65.69,,Cash,2.0,,Pending,"753 Cardenas Underpass New Shanechester, SD 66012",0.85,,,2024-10-05,2024-07-30,2024-09-24,2024-03-13,,,True,45.95,Online
Txn_8512,Cust_7809,Prod_36,2024-04-15,,93.74,,,1.0,,,"4865 Cameron Cape Jenniferstad, AL 38561",4.63,,,2024-10-15,2024-06-18,2024-04-10,2024-02-20,2.8,31.0,True,,In-Store
Txn_8513,Cust_6578,Prod_7,2024-07-03,,,,Debit Card,2.0,13.37,Failed,"19408 Gonzalez Motorway Port Mark, FM 83901",,,,2024-07-26,,2024-02-08,2024-07-17,,,True,,Online
Txn_8514,Cust_9,Prod_44,,,,,,1.0,,Failed,"7346 Melanie Squares Suite 044 Griffinborough, PA 42167",5.9,,33.4,,,2024-09-04,2024-06-01,4.4,,True,38.98,Online
Txn_8515,Cust_9988,Prod_12,,,,,,3.0,0.14,,"696 Cohen Stravenue North Kimberlyfort, ND 32155",7.08,Grow peace nature.,40.05,,,2024-09-24,2024-05-27,2.4,,True,,Online
Txn_8516,Cust_4707,Prod_23,2024-04-26,,,,Debit Card,,,,"2384 Nichole Port Apt. 529 North Carl, ND 51820",1.03,,16.51,,,2024-10-01,2024-10-07,2.0,,False,,Online
Txn_8517,Cust_8682,Prod_17,2024-05-07,,,,Online Payment,1.0,,Failed,"78534 Werner Falls Port Robert, PR 58177",,,0.98,,2024-02-09,2024-03-24,2024-03-15,,,True,,Online
Txn_8518,Cust_158,Prod_33,,1.0,10.79,10.79,Credit Card,,,Pending,"025 May Shoals Suite 405 Cabrerabury, PA 20265",14.45,,21.37,2024-05-17,2024-05-03,2024-10-15,2024-07-28,4.5,21.0,False,,
Txn_8519,Cust_7160,Prod_39,,6.0,,,Debit Card,2.0,5.71,Pending,"513 Ramirez Coves Apt. 009 Hallview, ID 38661",,Claim deep impact.,33.06,2024-01-24,,2024-01-31,2024-01-03,,,True,18.96,
Txn_8520,Cust_4976,Prod_25,,,,,,1.0,16.63,Completed,"668 Jason Wells Evanshaven, NV 67583",,,46.81,2024-04-27,,2024-09-24,2024-10-05,4.2,,False,,In-Store
Txn_8521,Cust_7735,Prod_41,2024-01-15,,53.4,,Cash,1.0,13.08,,"66355 Thomas Street Suite 751 Lake Michael, DE 78846",11.41,Service find ready.,,2024-07-01,,2024-05-02,2024-07-02,,4.0,False,20.49,In-Store
Txn_8522,Cust_3575,Prod_13,2024-09-12,10.0,3.36,33.6,Online Payment,1.0,11.25,Completed,"1073 Myers Summit Apt. 884 West Michelle, SC 97196",,Enter order meeting.,78.56,,2024-10-12,2024-03-03,2024-09-22,1.1,,False,,In-Store
Txn_8523,Cust_3174,Prod_40,2024-09-02,8.0,,,Online Payment,2.0,13.22,Completed,"205 Kemp Crossing East Vanessashire, MH 83059",3.05,,,2024-10-05,2024-06-22,2024-04-29,2024-01-27,1.4,,False,7.02,
Txn_8524,Cust_8903,Prod_24,2024-10-05,,,,Debit Card,1.0,,,"477 Amanda Manor Suite 226 South Amy, MI 47964",,,49.18,,,2024-09-16,2024-01-08,,,True,19.08,Online
